feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date
5935254,1000006756,91032,4,"Average experience, could improve.",Product Quality,Neutral,2024-11-01
7700843,1000006353,46782,4,"Average experience, could improve.",Delivery,Neutral,2023-04-28
1919314,1000014027,71369,3,"It was okay, nothing special.",Product Quality,Neutral,2024-09-12
4463843,1000009884,15098,1,Delivery was late and I was unhappy.,App Experience,Negative,2023-03-24
5430121,1000016270,22412,5,Will definitely order again.,Delivery,Positive,2024-08-20
2057194,1000018832,40819,4,Items were in perfect condition.,App Experience,Positive,2024-09-05
4780931,1000009476,23340,4,Very happy with the service!,Product Quality,Positive,2023-04-14
5723232,1000004568,96982,3,Product was damaged during delivery.,Delivery,Negative,2024-01-15
6433218,1000016383,63460,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-08-26
7072403,1000011357,79386,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-03-20
118938,1000013158,41485,1,The order was incorrect.,Product Quality,Negative,2023-04-09
1423397,1000010877,77548,3,"It was okay, nothing special.",Customer Service,Neutral,2023-07-23
5419897,1000008534,84891,3,Items were missing from my order.,Product Quality,Negative,2023-10-01
1233739,1000007310,15704,5,Good selection of products.,Customer Service,Positive,2024-07-29
5454727,1000001864,41398,3,Delivery was late and I was unhappy.,Customer Service,Negative,2023-05-22
7321410,1000008724,24241,4,The product met my expectations.,Product Quality,Neutral,2024-04-25
1535389,1000002423,24669,5,"Overall good experience, thank you!",Product Quality,Positive,2023-06-16
1932105,1000013396,44824,1,I had a bad experience.,Product Quality,Negative,2024-03-08
2485712,1000001027,77174,1,Delivery was late and I was unhappy.,Customer Service,Negative,2023-07-04
7095114,1000014416,95345,4,"It was okay, nothing special.",Product Quality,Neutral,2024-04-05
8754801,1000018284,84952,4,"Average experience, could improve.",Delivery,Neutral,2024-10-13
708906,1000004412,33235,4,Items were in perfect condition.,Product Quality,Positive,2023-04-19
6114451,1000011454,30212,5,"Excellent quality, will buy again!",Product Quality,Positive,2024-10-11
3904154,1000011045,79667,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-07-21
6331158,1000011337,51373,2,Not worth the price I paid.,Delivery,Negative,2023-03-29
5337672,1000014914,28735,2,Items were missing from my order.,Product Quality,Negative,2024-02-08
6075585,1000012133,21836,3,Customer service was not helpful.,Customer Service,Negative,2024-07-05
9148692,1000010179,58037,3,Not worth the price I paid.,Customer Service,Negative,2024-02-03
2620357,1000012299,39513,4,"It was okay, nothing special.",Customer Service,Neutral,2024-07-25
2110118,1000001474,98209,3,Not worth the price I paid.,Customer Service,Negative,2024-04-18
3923366,1000018780,89569,3,"Average experience, could improve.",App Experience,Neutral,2023-12-31
4219934,1000018629,84503,3,"It was okay, nothing special.",App Experience,Neutral,2023-06-04
7017828,1000005625,88092,4,Great prices and fast delivery!,Customer Service,Positive,2024-08-17
3124544,1000003292,12848,3,"It was okay, nothing special.",Customer Service,Neutral,2023-06-05
4248541,1000015832,64174,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-06-25
6816809,1000001326,26608,3,The product met my expectations.,Delivery,Neutral,2024-06-07
6782753,1000019864,64529,4,"Excellent quality, will buy again!",Customer Service,Positive,2023-12-18
6472024,1000014314,84467,2,The order was incorrect.,Product Quality,Negative,2023-06-07
3791212,1000011203,15326,4,"Average experience, could improve.",Product Quality,Neutral,2024-05-01
3707264,1000002637,98057,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-04-15
5712937,1000010778,28458,4,The product met my expectations.,App Experience,Neutral,2024-09-23
1999063,1000003476,42166,4,"Average experience, could improve.",App Experience,Neutral,2023-07-03
4759404,1000017648,42401,4,"It was okay, nothing special.",App Experience,Neutral,2023-04-25
2811358,1000001672,65641,3,The product met my expectations.,App Experience,Neutral,2024-05-05
316860,1000010141,60596,5,"Excellent quality, will buy again!",App Experience,Positive,2024-03-29
9479999,1000002545,68468,1,Items were missing from my order.,Product Quality,Negative,2024-07-13
8778008,1000004196,30397,3,I had a bad experience.,Product Quality,Negative,2023-11-22
7865973,1000002626,22905,4,Good selection of products.,App Experience,Positive,2024-02-28
6378864,1000013833,64930,3,Not worth the price I paid.,App Experience,Negative,2024-07-25
721269,1000001593,83389,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-09-17
1943305,1000018094,97518,4,"Overall good experience, thank you!",Delivery,Positive,2024-03-11
4321323,1000009803,18972,1,The packaging was poor.,Product Quality,Negative,2023-08-13
8770514,1000007103,75902,3,The order was incorrect.,App Experience,Negative,2024-06-06
4021637,1000018762,45349,3,Items were missing from my order.,Customer Service,Negative,2024-02-07
8963005,1000014392,90941,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-07-15
1079217,1000001422,43260,3,"Average experience, could improve.",Delivery,Neutral,2024-08-11
2559841,1000011146,16694,3,The product met my expectations.,Product Quality,Neutral,2024-08-28
3146820,1000008819,92423,5,Highly recommended!,App Experience,Positive,2024-01-07
5129748,1000000418,84537,5,Very fresh and well-packaged.,Customer Service,Positive,2023-04-14
3324824,1000019691,26964,5,Will definitely order again.,App Experience,Positive,2024-04-19
3538390,1000019197,93505,5,Highly recommended!,Product Quality,Positive,2024-05-09
9243996,1000017485,86194,2,Very disappointed with the quality.,App Experience,Negative,2024-04-02
6981223,1000018079,85318,5,Customer service was very helpful.,Customer Service,Positive,2024-06-20
9234407,1000008746,79487,3,I had a bad experience.,Customer Service,Negative,2024-01-04
4644037,1000000694,37684,4,Great prices and fast delivery!,Customer Service,Positive,2023-09-09
1323945,1000003528,13714,5,Good selection of products.,Customer Service,Positive,2024-07-27
8197033,1000009046,81753,3,Items were missing from my order.,Product Quality,Negative,2023-05-23
6928781,1000019624,74373,3,The product met my expectations.,Customer Service,Neutral,2024-04-24
9727313,1000008814,92644,5,"Excellent quality, will buy again!",App Experience,Positive,2023-03-21
6572292,1000003619,60384,4,"It was okay, nothing special.",Customer Service,Neutral,2023-05-19
8486730,1000018374,68161,1,I had a bad experience.,Product Quality,Negative,2023-05-25
1380291,1000018638,90417,5,Very fresh and well-packaged.,Delivery,Positive,2023-05-14
2798148,1000005256,20319,4,"Average experience, could improve.",App Experience,Neutral,2024-02-06
1338602,1000018492,40114,5,Items were in perfect condition.,Delivery,Positive,2024-08-25
1199866,1000018811,60726,4,"Overall good experience, thank you!",Product Quality,Positive,2023-07-02
4877828,1000007802,41689,3,"Average experience, could improve.",Customer Service,Neutral,2024-04-12
2978050,1000010289,75788,3,Product was damaged during delivery.,App Experience,Negative,2024-07-02
6330069,1000012896,91379,4,"Overall good experience, thank you!",Delivery,Positive,2024-05-03
9323104,1000019909,16637,5,Items were in perfect condition.,App Experience,Positive,2023-12-31
7074464,1000001497,67653,3,"It was okay, nothing special.",Product Quality,Neutral,2024-01-11
9615396,1000000978,97537,1,I had a bad experience.,Delivery,Negative,2024-07-15
8636120,1000017830,11069,4,Very fresh and well-packaged.,Product Quality,Positive,2024-04-19
9072122,1000004416,30605,4,Highly recommended!,Delivery,Positive,2024-06-30
6779760,1000000173,38074,2,Very disappointed with the quality.,Product Quality,Negative,2024-02-28
7834463,1000016302,51945,5,Great prices and fast delivery!,Customer Service,Positive,2023-05-27
5270693,1000004411,21473,3,The product met my expectations.,Customer Service,Neutral,2024-01-04
6489502,1000018606,38661,5,Items were in perfect condition.,Delivery,Positive,2024-01-03
6445544,1000015408,56807,4,The product met my expectations.,Customer Service,Neutral,2023-12-16
610781,1000016247,25979,5,Great prices and fast delivery!,Product Quality,Positive,2024-09-22
7850415,1000009976,35620,4,Customer service was very helpful.,Product Quality,Positive,2023-04-07
946859,1000010160,15588,3,Product was damaged during delivery.,Product Quality,Negative,2023-05-23
8497609,1000013942,23032,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2024-03-10
1479097,1000019007,61721,3,"It was okay, nothing special.",Customer Service,Neutral,2024-05-31
8915207,1000007689,36486,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-09-25
960721,1000011517,45194,5,Good selection of products.,Delivery,Positive,2023-09-11
2966033,1000008387,22563,4,"Excellent quality, will buy again!",Customer Service,Positive,2024-01-21
7025995,1000000904,24938,1,The order was incorrect.,Delivery,Negative,2023-11-03
7716158,1000015337,58350,5,Great prices and fast delivery!,Product Quality,Positive,2024-08-27
3761883,1000010432,66594,5,Very happy with the service!,Delivery,Positive,2024-04-08
1228177,1000012046,60865,3,"Average experience, could improve.",Customer Service,Neutral,2023-08-28
7485105,1000012391,82153,2,Customer service was not helpful.,App Experience,Negative,2024-09-27
1700955,1000014927,33420,5,Great prices and fast delivery!,Delivery,Positive,2024-08-20
5249664,1000016482,16165,3,"It was okay, nothing special.",Delivery,Neutral,2023-05-06
3834078,1000016615,21585,3,Product was damaged during delivery.,Product Quality,Negative,2024-02-21
3026460,1000017065,73800,2,Product was damaged during delivery.,Product Quality,Negative,2024-03-20
8411117,1000005861,13577,5,Great prices and fast delivery!,Product Quality,Positive,2023-05-31
5879083,1000011750,79330,3,"Average experience, could improve.",App Experience,Neutral,2024-05-09
8820500,1000004094,57780,4,Customer service was very helpful.,Delivery,Positive,2024-02-23
9689536,1000005143,90926,4,The product met my expectations.,Delivery,Neutral,2024-06-12
2324970,1000006892,78209,4,"Average experience, could improve.",Customer Service,Neutral,2023-11-10
8997357,1000018325,45141,4,Very happy with the service!,Customer Service,Positive,2023-06-04
2167745,1000017167,54088,5,Very happy with the service!,App Experience,Positive,2023-11-14
4994524,1000014095,90363,1,Delivery was late and I was unhappy.,Product Quality,Negative,2024-07-19
7633938,1000019454,23644,2,Taste was not as expected.,Delivery,Negative,2023-05-06
6208391,1000017556,21961,3,Customer service was not helpful.,Customer Service,Negative,2024-10-30
4852214,1000011987,94816,3,"Average experience, could improve.",Delivery,Neutral,2024-03-01
2090936,1000002674,76675,3,"Average experience, could improve.",Delivery,Neutral,2024-04-27
6943792,1000018435,23295,4,Will definitely order again.,Customer Service,Positive,2023-04-21
3001571,1000000506,99073,5,Very fresh and well-packaged.,Product Quality,Positive,2024-02-18
3362804,1000001050,42347,4,Items were in perfect condition.,Delivery,Positive,2023-11-19
5222661,1000007369,36212,5,Customer service was very helpful.,App Experience,Positive,2024-04-28
8408734,1000009049,62002,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2024-06-05
2865376,1000013248,72085,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-01-26
3485907,1000011634,22950,1,The order was incorrect.,Product Quality,Negative,2024-05-11
3564429,1000017844,20212,1,Not worth the price I paid.,Customer Service,Negative,2023-09-20
2354061,1000014707,31047,4,The product met my expectations.,Customer Service,Neutral,2024-05-03
5143392,1000005788,62853,1,Delivery was late and I was unhappy.,Customer Service,Negative,2023-03-20
6081659,1000014969,67808,1,The packaging was poor.,Product Quality,Negative,2024-03-16
9081242,1000009362,85961,4,"Average experience, could improve.",Customer Service,Neutral,2024-06-11
7676494,1000015069,40289,4,Good selection of products.,Product Quality,Positive,2024-05-12
3372274,1000010067,30922,5,Items were in perfect condition.,Product Quality,Positive,2024-07-21
2668183,1000009370,54530,4,"Average experience, could improve.",Delivery,Neutral,2024-05-26
9017576,1000003537,67123,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-05-29
9615817,1000004202,91818,3,The product met my expectations.,Customer Service,Neutral,2024-02-27
2674022,1000003884,29551,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-05-17
3483103,1000017622,63195,3,"Average experience, could improve.",Delivery,Neutral,2024-09-04
5247856,1000010130,39177,1,Customer service was not helpful.,Customer Service,Negative,2024-10-05
1347300,1000002534,72244,4,"It was okay, nothing special.",Customer Service,Neutral,2023-03-28
8833557,1000004984,44484,1,Items were missing from my order.,Delivery,Negative,2023-07-12
9418089,1000013948,39786,1,Taste was not as expected.,Customer Service,Negative,2024-07-23
8553394,1000008043,25672,1,Very disappointed with the quality.,Customer Service,Negative,2024-09-07
